PhraseId,Sentiment
55650,2
82301,2
91848,3
67771,2
61096,3
147473,1
94333,2
85630,1
95567,2
42180,1
60378,1
151994,1
135723,1
78576,2
35571,3
132056,2
2593,3
96132,2
103643,1
16614,1
54662,3
29668,3
72316,2
74755,1
32187,2
36719,1
36704,1
17202,3
37528,2
42258,1
83587,0
77582,1
75542,1
69559,1
4533,1
149791,1
118629,1
139657,1
105097,2
99116,2
38242,1
77749,1
150865,2
46698,2
50324,1
70551,1
122488,1
137890,2
101956,2
34842,1
15032,1
79067,1
134743,3
93993,1
62254,1
142721,1
142444,1
87934,3
147671,1
152863,3
144673,1
68469,1
73662,1
67965,2
33785,1
154328,1
155110,1
148973,3
132030,1
153538,1
72274,1
145322,3
135856,2
139226,1
111900,1
59765,1
28615,1
67794,2
48609,1
36991,2
134252,1
123038,1
150085,2
113846,1
131575,1
6452,1
51446,1
28655,1
50400,3
98975,1
148033,1
8862,2
75722,2
4023,1
19894,2
53926,1
48086,2
102454,1
96379,1
98091,3
131392,1
100641,1
113084,3
135898,1
119585,1
92852,4
139412,1
120071,1
66201,1
111735,1
66822,1
154467,1
137576,2
66820,1
68725,3
141145,2
73296,1
117743,2
13467,1
59209,1
41375,1
43610,1
108217,1
5844,1
143649,0
129455,3
70061,3
152235,3
151751,3
136916,1
120034,2
73710,3
103591,2
8399,1
7521,1
41522,2
91477,1
90182,3
89593,1
62870,0
77140,3
140292,1
113996,1
69741,2
40965,2
124014,1
147836,1
95249,3
107528,4
831,4
118578,1
67632,1
77440,1
123399,1
102298,1
63364,2
142466,3
7029,1
12884,1
126340,1
121193,4
153484,1
109289,4
122345,1
41661,3
136936,2
124442,3
38505,3
63689,1
98320,1
42507,1
5542,2
143419,1
147324,1
11672,1
68059,1
67537,2
119832,1
57450,1
104509,1
152928,1
52448,1
90493,1
108897,2
114284,1
91616,1
40288,3
87152,1
118864,1
129579,2
119515,1
49711,3
75778,1
148816,1
50442,3
134345,1
95891,2
3297,1
113251,3
37287,1
143691,1
20922,1
89391,1
565,2
145884,1
26751,1
3803,1
3074,1
48682,1
10937,1
129825,1
120249,1
54243,1
62855,2
31597,1
126578,1
127580,3
48125,1
60732,2
3837,1
83782,1
58345,1
3234,1
88456,3
124789,1
102601,3
22258,2
17163,1
10050,1
84057,2
42839,1
79337,1
42970,3
65003,2
99533,3
80,3
446,4
51491,4
105674,1
115202,1
76251,3
37802,3
45454,1
22507,3
51411,1
125253,1
18046,1
135076,1
108169,1
1896,3
21672,1
118975,2
82354,1
645,1
79283,2
127070,1
140278,1
84537,1
28972,1
65758,3
123029,1
114951,1
148708,1
36041,2
92468,1
76385,3
119408,3
109852,3
122824,1
26501,1
139058,1
108763,1
143783,1
66824,1
95603,1
46967,1
146037,1
67766,2
102597,3
74444,1
113898,3
60678,2
124669,1
97176,3
44046,1
21437,3
93127,1
58564,3
93195,1
78424,3
55761,2
4860,3
152710,1
155229,3
148104,1
63032,2
140231,3
27999,2
39732,1
48045,2
5707,1
32222,1
2041,1
90087,1
83233,0
61922,1
79066,1
153903,3
95961,3
19730,2
112673,1
154255,1
47791,1
147660,2
50920,3
155754,1
151045,2
56379,1
39547,1
91019,1
96859,1
81960,1
12677,1
19126,1
12230,3
130882,1
138699,3
139107,1
143141,3
90206,1
31671,3
126453,1
2730,1
121789,3
17696,1
16392,1
89442,2
98477,2
82883,1
132254,3
65736,1
126537,1
34819,1
7256,1
88780,1
135263,1
56768,2
132510,2
154016,3
144628,3
3801,1
42519,3
145357,3
112295,1
29412,2
88102,1
51029,1
74152,1
90959,1
39361,1
147667,1
30968,1
24333,1
150854,4
59626,2
80208,3
88822,1
126998,3
38340,3
93218,1
136472,1
88926,3
11543,1
58501,1
56303,1
19853,1
22584,3
31244,1
42636,1
34069,1
10432,1
146541,3
76204,1
26627,1
155191,1
44595,1
111692,1
33706,3
155655,3
117294,1
104285,2
91295,2
46356,1
53314,1
103581,1
100479,1
109472,1
119092,2
143168,3
35348,1
139360,1
36069,1
21166,3
49823,1
107625,3
95976,1
20136,1
887,2
109937,1
12982,1
112160,2
75004,2
87135,2
38487,1
108106,2
119055,1
131286,3
118482,1
49449,3
68028,3
74378,1
93931,1
14525,1
113976,3
13280,3
80408,3
15985,2
128513,1
106316,1
73426,2
18599,2
24272,1
46082,1
134568,1
103788,1
45083,2
129218,1
135170,0
132187,2
141525,1
106345,1
146142,1
5749,2
98578,2
46919,1
140326,2
76618,3
94850,1
89755,1
62985,3
122490,1
92612,1
85697,3
11674,1
69774,1
6324,2
144122,1
141414,3
145926,3
122301,1
47678,3
58325,1
40203,2
4205,1
55378,1
17532,2
116887,2
146636,1
9096,1
41833,3
85151,1
42390,4
123502,1
26710,2
42951,2
28623,3
55349,1
73929,3
59715,1
125426,2
109202,1
148725,0
14160,3
74880,2
3002,1
81056,1
41640,1
137301,3
97623,3
147270,2
106437,1
66788,1
8220,3
84489,3
30547,1
95294,1
29927,1
94247,1
108871,2
15947,1
146900,1
95500,1
84865,1
21033,1
85829,2
30813,1
127273,1
108508,3
38902,1
64461,1
132074,1
93043,2
76366,1
29816,1
103223,2
121857,1
129804,1
17497,1
876,1
56324,1
57362,2
52309,1
98872,1
41810,1
82737,3
102792,2
106941,3
63584,1
94802,1
119831,1
73554,1
59464,2
25507,3
124602,2
51608,1
37921,3
72863,2
146507,2
46205,2
16832,1
153286,3
101804,1
95087,3
75283,1
113383,1
91772,3
51368,1
68733,4
17407,3
2658,3
130939,3
34707,1
31596,1
17189,2
108744,1
78158,1
79737,3
149633,1
25732,1
150487,1
130970,1
42005,2
54898,3
135500,2
11132,3
144239,1
124644,4
127584,3
53813,2
23091,2
151983,1
135835,2
62672,1
63438,1
102059,1
150686,3
139820,2
146846,2
76782,1
155854,2
94324,1
107512,2
29958,1
28022,1
66846,1
120080,2
46594,1
51405,1
51337,2
138141,1
40112,1
31709,1
148411,3
56207,1
144718,0
79646,2
105130,3
17360,3
45765,1
105299,1
40738,1
74879,2
28385,3
5772,1
149083,1
52650,2
86264,3
68842,2
153107,2
142789,3
140647,3
17124,2
96150,2
62665,3
97791,1
52145,3
65341,3
6032,1
66580,2
62445,3
70883,1
3130,1
51324,3
80980,3
13680,1
99328,2
119920,2
131334,3
96482,2
33409,1
72511,1
126552,1
126461,1
129406,1
7833,3
6101,1
153645,1
44464,3
110000,1
58611,3
64302,1
53001,1
126780,0
42567,3
81800,1
15819,4
86780,3
98441,1
112012,1
9799,2
100864,1
66369,1
8029,1
63890,1
103275,3
75057,3
77827,2
132072,1
47475,1
102067,2
41760,3
84223,1
8594,1
46136,1
136481,1
118133,3
87281,1
124903,1
53963,1
34758,2
19052,1
33009,1
110198,2
14767,2
52832,3
148297,1
127156,1
58083,2
75534,1
38114,1
66358,1
57461,1
84857,1
87045,1
105074,2
27760,2
38550,1
145930,4
107499,2
136740,2
472,1
29669,3
128755,1
50043,1
103700,1
110166,1
138987,3
83800,3
79400,1
51067,1
84522,2
67942,1
110242,2
139501,1
151747,1
43158,1
29117,1
143605,1
43350,1
111708,3
78308,3
124034,3
124213,1
117246,1
101286,1
3096,1
84490,3
146985,1
61502,3
43923,4
80381,1
143943,1
77552,4
119760,1
137217,1
83014,1
62306,3
2652,1
132110,2
83251,1
84929,1
83528,1
26889,1
144546,2
27268,3
76998,1
3618,2
94739,1
31811,1
66717,2
150733,1
28686,3
93017,1
39054,3
91873,3
26702,1
92589,1
138349,1
99402,3
88054,3
14475,1
60098,1
33098,1
9287,1
70480,1
40246,1
31539,1
37763,2
17521,1
42799,2
35956,2
30688,3
13823,2
137969,1
32241,3
48498,1
29338,1
125946,1
8223,1
1092,3
65487,1
66732,1
87979,2
101319,2
100384,1
61844,1
63776,1
79894,3
48497,1
61762,3
135114,1
109181,3
16707,1
84199,1
88347,0
7048,1
58144,1
59598,1
62569,2
59072,1
21550,1
114476,1
58228,2
82801,1
54264,1
140910,3
9279,1
42961,1
132871,4
58254,1
79891,1
90696,1
136246,3
19213,1
38184,1
105246,1
126313,1
128246,1
3634,1
119326,1
113925,3
115859,1
66575,3
77916,1
28597,1
32462,3
16315,1
127206,3
39457,1
29589,1
78412,3
130260,1
7824,3
40147,1
15208,2
130962,1
82760,1
132219,1
35883,1
94575,3
81501,1
66752,1
105935,3
120723,3
12753,1
144389,1
113520,1
89150,1
104355,1
50169,1
91606,2
56943,1
31299,1
9986,1
84015,1
28074,1
100598,2
82241,1
5039,1
92209,1
106632,1
28891,1
63781,1
35985,1
81357,1
123501,1
70898,1
106368,1
47681,3
139062,3
106478,1
907,1
131532,2
63952,1
151222,1
130107,1
75913,1
56530,4
113242,3
153255,2
131900,1
133026,1
63235,1
59614,1
139567,1
55838,1
115978,1
117759,4
116025,1
86934,2
75874,1
69592,1
97196,1
69419,1
71545,2
2531,0
122092,1
113270,3
116258,1
89556,1
66295,1
100712,1
70779,1
146745,1
69273,1
10133,2
124174,3
69653,1
116326,2
59794,1
49209,3
90762,3
74623,3
54659,3
100819,1
72922,1
48336,1
136737,1
82485,1
47904,1
71106,1
44302,3
30879,2
14115,1
48519,3
150283,4
113681,1
128147,1
4244,1
44626,1
74305,1
81903,1
32239,3
51052,2
21213,1
148574,1
43611,1
77344,3
95523,3
130269,3
119688,1
92854,1
149821,2
121221,2
45627,4
134156,3
143817,1
60032,1
64123,1
137695,1
144561,1
132087,2
76391,4
117403,2
74418,2
131055,3
95051,1
138290,2
8944,2
53961,1
57544,1
140176,3
133498,2
133949,1
144030,2
1026,1
96489,1
138661,1
132168,1
56456,1
124338,3
20960,3
86820,0
65999,3
132411,3
126818,1
91257,1
85778,3
82106,1
94583,1
119782,1
154315,1
31485,2
48205,3
7877,1
38052,3
93173,1
22256,1
32582,1
36481,1
44387,1
66794,1
31303,1
65363,1
83595,1
135715,2
149783,1
16650,2
107190,3
12869,1
117313,1
116092,1
136445,1
91975,1
124617,1
83378,1
5767,1
47944,1
155641,1
51390,2
146429,1
121772,4
91698,2
80994,1
66153,2
154208,3
150812,2
75747,1
57107,4
29755,1
27481,1
66169,2
119165,1
149491,1
100937,1
7285,1
14055,1
74087,1
1847,1
39383,1
95224,3
85301,2
44403,3
127693,1
7529,1
74474,1
11831,1
15737,2
53997,3
471,1
136391,3
53690,1
99823,1
103162,3
137449,1
86638,2
48569,1
75620,2
54189,1
153731,1
65189,1
122792,3
56741,3
8852,1
137828,3
137984,3
121709,1
110397,1
154965,1
154130,1
44146,1
58102,2
116783,3
70288,3
9925,1
91964,1
133541,1
113315,3
90664,3
90640,2
149999,1
88361,2
45398,3
1420,1
124941,3
112546,1
115304,1
1719,2
2418,1
98439,1
14281,1
5016,3
123761,1
92382,1
68772,1
53359,1
8656,1
150637,3
60882,1
15416,1
74408,1
122397,3
120472,3
45816,1
125710,1
58749,3
33160,2
149483,1
156051,1
108677,3
70227,3
30807,1
153520,1
100802,1
53763,1
127207,4
123862,1
115826,1
58603,3
104072,2
94574,3
53726,2
80496,2
44119,1
68366,2
19742,1
150264,1
85169,1
26380,1
7413,1
32191,1
146574,1
74331,1
108122,1
8806,1
87217,1
57271,1
46880,4
120384,2
140196,1
132185,2
6668,1
101497,3
92818,3
13733,2
83289,2
104370,1
81415,1
135457,1
44411,1
40988,3
114397,1
153014,1
71731,1
115545,1
128395,3
155551,1
71929,2
62869,0
68194,1
76928,2
53361,3
41075,1
93936,2
149265,1
116322,1
77490,3
8046,1
73735,1
142213,3
84793,2
117148,1
144284,3
67853,1
97192,1
144808,3
129144,1
30224,1
28642,1
100185,1
19218,2
104499,1
31103,3
61305,3
14045,1
153192,2
118824,3
73363,1
149960,1
136213,1
80155,2
21111,1
21446,3
138558,1
134966,1
54631,3
53403,0
126452,1
90576,1
33779,1
39831,1
110973,2
109270,1
68089,1
119388,1
83875,3
28713,1
120977,4
128791,2
12685,1
117228,1
8842,1
62316,1
64344,2
60220,1
98061,1
70121,2
100071,3
31178,1
114851,1
2015,1
40708,1
118270,2
24970,1
110526,1
52299,2
25229,1
117389,1
19840,1
104221,1
2112,3
65836,2
69609,3
155724,1
90619,1
103343,2
32279,1
58509,1
74204,1
144197,2
16046,1
117563,3
126573,0
133658,3
15962,4
57140,1
121601,4
80752,1
84551,1
23451,1
35511,1
123860,1
83437,2
102699,1
128055,1
9123,1
56891,2
59509,2
151916,1
64980,1
105946,1
137946,1
69120,1
133930,1
148307,2
76220,2
111610,3
80865,1
19108,1
55795,1
116381,1
91809,1
6049,1
134915,1
79658,1
148194,2
134125,1
60952,2
123482,1
103193,2
58931,3
54844,1
78693,3
14600,3
131595,2
36725,1
150880,1
44193,3
4256,3
153821,1
110590,2
113457,1
130612,1
1388,1
5419,2
9673,1
27091,1
149523,1
35057,1
129008,1
63483,1
14890,3
49045,2
99480,3
114112,2
121679,2
5825,3
27759,2
35770,1
131601,2
113241,3
107902,3
64161,1
119609,3
35971,1
30465,1
97095,1
118707,1
27648,1
69282,1
94624,1
131679,2
113709,1
116956,1
68435,1
55408,1
142419,3
55081,3
153971,2
85072,1
83355,1
155715,3
146006,1
21681,2
83697,1
97756,1
49014,1
105631,1
59198,1
124010,3
73797,1
87814,3
103330,1
56344,1
70539,1
124216,1
101737,2
26571,1
129070,1
19425,1
110869,3
94546,2
13817,1
100612,1
89312,2
25612,3
47147,1
36691,1
136837,2
107240,1
152377,1
55165,1
149404,2
45131,1
142394,3
31373,1
101276,1
27364,1
9898,1
82955,1
64852,2
3169,1
64317,1
80997,1
82973,1
114896,3
68136,1
34633,1
136531,2
27395,1
3023,3
92503,2
151668,1
50481,0
15115,1
149494,1
14238,3
20916,1
55961,1
18199,1
139152,1
1808,3
65175,1
51779,1
105276,2
19571,2
95725,2
133908,4
78646,2
68653,1
153875,1
43273,3
134187,4
52772,1
135198,1
135924,4
53718,1
131453,1
39916,2
132564,4
110586,1
127283,2
586,2
75379,2
43570,1
151373,1
31907,1
82877,2
69786,1
35959,3
5833,1
149435,2
17196,1
95493,1
122622,1
76787,1
46453,1
83000,1
98231,1
67258,1
120735,3
43709,3
101466,1
113801,2
6299,4
100689,1
141798,1
130549,0
31466,2
54748,1
13494,3
24002,3
15783,3
24012,1
71512,2
79546,1
45536,1
150913,1
48550,3
38501,1
149018,2
102441,1
103009,1
69589,1
118436,3
45981,1
78545,1
63117,1
16796,2
85773,1
79679,1
11308,1
12339,1
145645,1
47620,3
17314,1
142297,2
149203,1
147704,2
111632,2
63686,1
76633,2
57363,2
147905,3
39894,2
116321,2
86933,2
91014,1
149619,2
87002,3
91323,3
77638,1
27551,2
31959,1
52696,2
22036,1
39585,3
92785,1
125810,1
87105,3
19556,2
25020,0
56223,1
107232,1
1499,1
152162,1
13885,1
80274,2
26585,3
27107,1
45865,3
133909,2
56963,3
101406,3
143295,1
15652,1
83571,3
56358,1
86672,1
125994,1
38885,1
126026,2
80702,1
97924,1
147919,1
31048,3
99471,3
68875,1
119302,1
72230,1
100661,3
77757,1
62687,3
48522,3
90951,1
125622,3
121712,1
81583,1
60332,1
87988,3
31403,1
87012,2
41797,1
119759,1
17613,3
125018,1
115855,2
58747,1
24115,1
48358,3
74938,3
136113,1
138191,1
88262,1
64113,3
81609,1
7417,1
118191,1
102528,3
52936,1
55564,1
92668,1
58059,3
104570,1
139212,1
30095,1
120074,2
55624,1
71,1
20363,3
117917,3
89185,1
56121,4
41926,1
135920,1
17325,1
98721,1
122589,3
142605,2
128110,1
120633,1
70838,1
143884,1
62284,1
44735,1
99436,1
93573,1
152229,2
94250,1
116582,1
116020,1
64154,2
85174,1
64012,1
112122,1
132387,1
27835,2
145120,1
27247,1
71901,1
576,1
94867,3
83341,1
127647,1
13304,3
105189,1
111581,1
126671,1
80839,1
135099,1
137448,1
84708,2
56885,2
75474,1
2104,1
3396,2
148706,2
74516,1
131160,3
90143,1
67847,2
115884,1
25857,1
31312,1
122369,3
23184,1
57067,1
109100,1
13388,3
104253,1
78411,3
19035,3
84328,1
22544,2
94943,1
18597,2
118010,3
95733,1
134780,3
128135,1
29162,2
77343,3
127021,1
62208,3
60449,1
50832,1
141853,2
38379,2
123345,3
84447,0
125878,1
59477,2
152449,1
1523,3
39101,1
149354,1
112633,2
97650,1
27984,3
120875,1
104012,1
51146,1
92217,3
151485,1
30083,3
49141,2
13565,1
12271,3
33253,1
83857,1
93250,1
103619,1
20800,1
148794,3
3615,2
86905,1
123848,1
152290,1
107608,1
128828,1
55968,4
81812,2
70133,1
105816,1
24,1
1442,1
92167,3
132062,2
102373,1
54212,1
91101,1
138944,3
16815,1
25190,1
16087,3
153402,1
83897,2
23240,3
113161,1
111082,2
26805,1
66242,1
12916,1
19519,1
148077,1
71529,3
79547,1
22637,1
10903,1
138130,1
101708,1
75459,1
80943,3
111137,1
97624,3
51851,1
36299,2
34446,1
15571,3
3904,1
148253,1
49500,1
64359,1
27580,3
92734,1
65322,1
142011,1
104487,1
62142,3
23220,1
62976,3
134623,2
134174,4
89547,1
137169,1
126919,2
105502,2
9670,3
22783,1
37361,0
105722,1
148113,1
39413,1
987,2
89348,1
805,1
20106,1
51850,1
94623,1
148881,1
62801,1
136635,2
37285,1
14006,1
83247,1
124441,1
37772,3
96510,1
32577,3
69512,1
116058,2
82092,3
58276,1
130691,1
152606,1
105707,2
59576,1
52923,1
132073,1
20770,3
29138,3
85342,2
12830,2
131449,1
142476,3
66119,1
61715,1
4658,2
47264,1
69975,3
65500,2
95122,2
6844,1
6245,1
75645,1
85150,1
80455,1
106982,2
116045,1
51466,3
31825,2
16886,3
56087,3
61251,1
143467,3
19469,1
71597,1
29773,1
72845,2
103951,3
123882,1
63807,3
56465,1
2710,1
131993,1
26722,1
146670,2
21093,1
101435,1
154871,1
52575,3
101404,1
79538,1
57598,1
32856,1
103185,1
4125,2
40017,3
77131,3
137678,1
32272,2
56702,1
149015,1
142087,3
89095,1
29627,1
117245,1
147313,3
108129,2
50159,3
140535,3
2045,3
149185,2
50824,1
31004,0
139315,3
129734,1
105841,2
45895,1
82899,2
126251,0
28894,1
155984,1
61289,1
60799,3
144281,1
75917,1
139560,1
95007,3
95217,1
54624,1
146638,1
128409,1
57768,2
144174,1
17976,2
14618,1
66696,1
65804,1
151757,3
86002,3
81925,1
107794,1
6813,3
127245,3
124160,3
799,1
2650,1
92181,3
32866,2
8487,2
84101,1
77295,1
136697,2
31411,1
65630,1
147330,1
70407,3
145495,3
101780,2
73095,1
40873,3
63704,2
148175,1
990,1
64760,1
109495,3
13776,4
56831,1
84771,3
155533,1
52292,2
49847,2
28355,1
141613,1
145055,2
102243,1
109011,1
60576,3
154002,1
129619,1
34291,1
59930,2
92930,1
121727,2
75635,3
54135,2
38602,1
41903,1
68033,3
25643,1
26410,1
105823,1
113940,3
48121,2
49948,3
47394,1
116781,3
88676,3
106070,1
147779,1
49291,1
147665,1
143020,1
27889,3
132103,2
80934,2
149012,1
107380,3
95764,2
102574,1
111289,1
70749,1
42796,1
22081,1
153327,1
103440,1
5142,1
98999,1
76136,2
144133,1
31565,1
7439,1
152338,3
117656,1
137108,1
147200,1
70106,2
63385,2
32884,1
133609,1
28135,1
29439,2
118077,3
152110,1
84966,3
24470,1
31464,1
21118,1
67637,2
14129,2
52012,1
155965,2
71594,1
130563,2
76840,3
60061,3
154742,1
131671,2
97343,1
133280,1
48628,1
125805,1
35001,1
126295,1
77125,3
20087,1
106101,2
99248,4
20353,1
17990,1
149581,3
84961,1
123408,3
135669,4
7188,1
151977,1
32042,3
86195,1
51449,2
61855,2
110121,3
32547,1
118590,1
99915,1
8881,2
43390,3
133020,1
134303,2
94313,2
118774,3
49088,1
30460,1
75972,3
122982,1
89903,2
64769,1
147561,1
136022,3
121144,1
90557,2
9731,2
108918,1
92671,2
37263,3
85514,2
68860,1
143745,1
34463,1
61215,1
152529,1
133011,1
121617,1
57456,3
97504,1
62318,1
136327,2
46313,1
144221,2
119085,1
44988,1
154078,1
109224,2
79231,2
74592,3
153636,2
100916,2
37135,3
89109,1
63489,3
132135,1
152993,1
150027,1
74366,1
28633,1
153421,1
57967,2
14248,3
20971,1
18879,1
44976,1
73294,2
149555,1
131892,1
36917,1
147427,1
107014,1
61960,1
110120,3
6822,1
14551,3
118922,1
124703,1
9431,2
71157,0
21982,1
134224,3
22376,2
84047,1
125766,1
18534,3
68004,1
114003,4
82406,0
112016,1
102367,3
16368,3
84102,1
131378,1
31079,3
141730,1
20410,3
143847,3
91220,1
153492,3
44456,1
60316,1
11573,3
112729,3
86635,2
39276,3
72388,2
102382,1
32996,3
12128,1
25581,2
77405,1
145197,2
66090,1
102737,2
86197,1
44718,2
122494,1
29293,1
145521,3
59285,1
41369,2
66780,1
108646,1
116997,2
152266,1
55638,1
91314,4
122655,1
135458,1
91651,1
67888,1
129791,1
9517,1
77588,3
44732,1
22497,2
121268,1
111453,3
103008,2
153337,1
70575,1
100834,2
66306,1
135083,1
116433,1
53236,3
149995,2
101185,1
143526,1
77192,2
123159,3
127352,1
54104,0
9453,1
75209,2
56392,4
85865,1
132482,1
142633,2
7508,1
78704,1
62681,1
136196,2
61018,1
138839,1
54405,1
86683,1
50583,2
91130,2
10875,1
43967,3
27408,1
34804,3
63051,1
136419,4
81899,1
99997,2
36326,1
89029,1
126607,1
52290,2
133487,1
103287,2
104251,4
119006,2
126423,1
89276,1
44028,3
43264,2
70821,1
140171,1
90938,3
127079,1
148836,1
7834,1
68082,1
50858,0
102081,1
20948,1
36790,1
68237,2
58790,1
11027,1
124650,1
123518,1
41503,1
75909,2
129256,2
90510,3
65970,1
7059,1
6389,1
12125,1
153510,3
150201,1
31427,1
154581,3
57728,0
70703,2
91895,1
112539,3
136793,1
75169,2
70783,2
2482,1
1255,1
82994,1
131448,1
99560,2
71471,4
68856,3
93063,1
87312,1
24174,1
84349,1
136218,3
72421,1
126727,1
15502,3
91148,1
20119,1
131805,3
73488,1
15514,0
109191,2
75914,1
101630,1
54768,1
128171,2
18537,3
99020,3
124553,1
66138,1
152426,0
118093,1
74926,1
99917,1
112339,1
56467,2
62110,1
154956,1
4069,1
117449,1
75538,1
142655,1
101180,3
133415,1
153004,3
28400,3
74251,1
154829,3
54049,1
26096,1
147460,3
43045,1
116286,1
123486,1
107823,4
46972,3
85263,1
38744,1
26525,1
88272,1
131604,3
84170,1
34427,4
13742,3
62777,3
113304,3
11385,1
121766,1
126557,0
46138,1
10494,3
128971,1
110237,2
59391,1
29159,1
42038,1
131920,1
113544,3
50640,3
98140,1
79451,1
150881,3
118810,3
11762,2
108462,2
69149,1
137178,1
59986,2
19380,4
122613,3
116692,3
27086,2
47922,1
85511,2
61496,3
117453,2
93583,2
115362,1
112557,1
82693,3
29248,1
91248,1
147695,1
36817,3
106059,1
94494,1
81343,1
27631,1
126406,1
33335,3
70630,1
66498,1
38274,2
126879,1
87385,2
18595,2
62726,1
147890,3
67529,1
62829,4
39749,3
62004,3
66239,1
70005,1
47465,2
114451,3
4315,1
138047,1
114990,3
91117,2
102921,1
21762,1
150494,1
115308,1
121950,1
141585,1
54124,1
87694,1
92926,1
154336,2
78023,3
128000,3
97485,1
4447,1
135388,3
69267,1
144832,1
110538,3
36659,3
123414,1
91877,1
144547,2
138773,2
54562,1
62135,3
4022,1
5625,1
94616,1
120215,1
10904,1
150968,1
92615,1
122849,2
17393,1
6235,2
33344,2
109393,3
143395,4
109836,1
31167,2
60827,1
47226,1
49686,1
13726,1
59821,1
124076,1
153345,1
55269,1
21090,1
142070,1
78582,1
44919,1
43357,1
79784,3
131015,1
111164,2
122666,1
66975,1
132568,1
115659,2
91330,1
63999,1
30080,3
95390,1
135337,1
88011,1
57816,1
134622,2
3625,3
33346,1
151947,2
125842,1
28890,1
41679,2
121809,1
69495,3
10512,1
112384,3
102090,1
151110,1
36879,1
127849,3
132828,3
23171,1
9106,1
95068,1
141256,1
18718,3
84398,1
3015,1
44185,2
56346,2
133682,3
41302,2
135506,1
10096,0
140070,2
63004,1
94123,1
26941,2
128708,3
35957,2
11233,1
122794,1
82070,1
36104,1
152961,1
50194,1
127754,1
54297,3
145627,4
60658,1
60261,1
60578,3
115449,0
70583,3
122813,1
61524,1
131177,0
145303,1
133118,2
126094,1
76754,1
65681,4
115367,3
93893,1
54308,1
97512,1
96764,1
78801,1
120860,2
124486,1
74285,1
124487,3
110605,1
18365,1
10774,2
128208,1
148696,1
24370,2
34734,3
7223,3
144891,4
119522,2
133229,3
88541,2
97515,1
105013,3
117201,2
31232,1
100930,1
117261,2
120552,1
111105,1
51590,2
65919,1
6852,2
138060,1
60808,1
91336,1
30398,1
86105,2
81280,1
80268,2
56206,1
34098,4
28042,1
49579,1
126335,1
24866,2
120574,3
60454,2
52127,1
3512,1
110667,2
56148,1
49531,3
23972,2
53100,1
55131,1
100496,3
46410,1
19551,3
36317,3
44027,1
153225,2
86964,1
84594,2
52691,1
119605,3
28473,2
54559,1
62334,1
109918,1
40931,1
53183,3
138400,1
114602,3
65129,2
120831,1
88984,3
144766,2
108013,1
35048,2
87838,2
57845,3
137320,1
92639,1
7581,1
71514,1
149493,1
15484,1
55540,3
9318,2
34183,1
34969,1
55129,2
129176,2
105151,1
112362,3
96341,2
79674,1
29300,1
80818,1
137315,1
869,1
114809,1
50134,1
10457,1
63325,2
23798,1
56680,2
119940,2
35352,3
86355,3
34189,1
108936,2
46156,1
106558,3
103186,1
79749,2
146484,3
101753,2
48169,2
17606,1
87035,1
11812,1
100383,3
78147,2
136963,2
88268,1
131856,1
37241,1
9583,1
65894,3
138390,3
153690,1
2393,1
64189,3
125936,1
137792,2
27363,1
56907,3
50507,1
154231,1
139887,2
92178,1
66292,1
3768,3
53016,1
107109,1
9899,1
73263,1
90866,3
146203,2
136384,1
69351,1
69456,1
76530,2
19963,1
85843,1
43980,1
85668,1
34111,1
127698,2
109139,3
3711,1
13952,1
63246,1
69218,2
79152,2
143631,2
42010,1
127953,1
38642,1
21298,3
26893,1
37495,2
58629,1
147707,2
39814,1
63978,2
66548,1
110267,1
67928,1
91820,1
62066,1
150412,3
114722,2
111496,1
59801,1
77656,2
65452,2
21561,2
116363,3
8200,1
118592,1
128278,1
146886,1
117205,2
7696,1
80181,4
52576,3
41895,1
81522,2
1567,1
151134,1
64270,1
271,1
145592,2
359,1
148331,1
115179,2
29701,1
38030,1
151082,1
139524,1
69278,1
12715,1
26848,3
90207,1
15101,1
44951,3
46368,2
131512,1
103870,1
45756,1
85044,3
94912,1
3116,1
112852,3
153066,1
21821,3
128137,1
59410,3
29123,3
103094,3
128103,1
69256,1
127496,1
37347,1
107884,3
106009,2
956,1
102663,1
135462,1
26031,1
40129,1
146743,1
21292,3
29359,0
140256,1
65391,1
149940,3
78698,2
58445,1
91622,1
109732,1
17420,2
35059,1
105768,2
97939,1
52095,1
134025,3
6092,2
109606,1
56111,1
48987,3
75531,1
50184,1
78061,3
127912,1
87127,2
151849,1
140187,1
113486,1
27826,1
151416,1
93657,2
114384,1
9724,1
104783,1
145165,1
125963,1
3022,3
11075,1
51635,2
62222,3
117407,1
70141,1
53232,1
130591,2
17445,3
146608,1
109934,1
154313,1
55213,1
113903,3
8488,2
120101,1
98410,2
31834,2
54635,2
112430,2
146880,1
135774,1
48655,1
94722,3
151956,3
154569,3
98194,1
95659,1
46323,2
77267,2
33825,1
91945,1
92771,2
50333,2
72092,1
813,2
134242,1
134473,1
112030,2
11736,1
144516,2
79301,1
37812,1
83573,3
143904,1
141980,1
55313,3
72224,3
45120,1
3588,1
34904,1
71054,2
53888,1
105225,1
137440,1
99122,2
123461,3
64574,1
79746,2
145002,2
109106,1
11969,1
142706,2
33648,1
112635,1
140545,1
24139,1
19419,1
79294,2
13960,1
72564,1
112694,1
22545,2
12113,3
53996,4
20306,1
8026,1
123082,1
22462,1
67334,3
81073,1
10144,1
78130,1
107873,1
48798,2
92462,2
22380,3
36157,3
57737,1
